gen,inventor,assignee,location,id,similarity,claims,root
3,178.0,51.0,50.0,112.0,0.2004297457272764,17.345132743362832,6026862
1,15.0,8.0,8.0,8.0,0.24980553798377514,11.375,4529929
2,164.0,59.0,54.0,78.0,0.2324629619226351,16.32967032967033,4529929
3,4047.0,747.0,569.0,2960.0,0.2225405010529186,21.824362078599368,4529929
1,5.0,2.0,2.0,2.0,0.1474601849913597,10.0,4309648
2,12.0,7.0,6.0,7.0,0.2564232051372528,11.0,4309648
3,28.0,7.0,7.0,11.0,0.3497249667461102,14.692307692307693,4309648
1,13.0,2.0,2.0,3.0,0.4686748186747233,3.333333333333333,6051543
2,18.0,4.0,4.0,5.0,0.24060777574777606,29.4,6051543
3,137.0,13.0,10.0,79.0,0.365861644782126,22.15,6051543
1,1.0,1.0,1.0,1.0,0.25635144114494324,21.0,4559401
2,14.0,5.0,5.0,5.0,0.24248892962932586,36.8,4559401
3,34.0,8.0,7.0,10.0,0.2965551495552063,19.6,4559401
1,27.0,7.0,5.0,11.0,0.14078293012624438,16.09090909090909,5919310
2,57.0,22.0,17.0,22.0,0.18371855250249305,15.708333333333336,5919310
3,65.0,17.0,18.0,33.0,0.21104070724862994,16.09090909090909,5919310
1,86.0,22.0,19.0,42.0,0.2473334580482472,26.357142857142854,6308084
2,427.0,94.0,81.0,288.0,0.2295686493114549,22.25170068027211,6308084
3,4177.0,582.0,397.0,3363.0,0.21858074595250346,21.672496984318453,6308084
1,13.0,1.0,1.0,6.0,0.4024546593427658,82.83333333333333,5401058
2,104.0,29.0,26.0,62.0,0.3113810061618234,24.72727272727273,5401058
3,669.0,172.0,161.0,452.0,0.30069517717932803,20.043175487465177,5401058
1,8.0,2.0,2.0,3.0,0.21429586907227835,11.0,4724606
2,15.0,4.0,4.0,5.0,0.2844401836395264,17.2,4724606
3,11.0,4.0,4.0,4.0,0.2373124659061432,20.25,4724606
1,25.0,11.0,11.0,12.0,0.28382759417096776,17.166666666666668,4780650
2,308.0,104.0,98.0,168.0,0.2611037161420373,15.96470588235294,4780650
3,4113.0,706.0,602.0,2657.0,0.26048036343428643,18.155768745266347,4780650
1,5.0,3.0,3.0,3.0,0.3381282091140747,8.0,5832796
2,8.0,5.0,4.0,5.0,0.2673977389931679,19.33333333333333,5832796
3,13.0,7.0,6.0,12.0,0.21848090117176372,17.916666666666668,5832796
1,15.0,5.0,5.0,5.0,0.23425014615058895,23.8,4920621
2,22.0,7.0,6.0,11.0,0.18261475319212134,20.363636363636363,4920621
3,13.0,4.0,2.0,6.0,0.1587888648112615,13.666666666666664,4920621
1,8.0,5.0,5.0,5.0,0.4159456968307495,10.8,5264590
2,32.0,8.0,8.0,14.0,0.374724628669875,12.142857142857142,5264590
3,128.0,20.0,22.0,70.0,0.2906064859458378,24.95604395604396,5264590
1,5.0,1.0,1.0,1.0,0.4216907322406769,9.0,4888261
2,5.0,1.0,1.0,4.0,0.3885166347026825,8.0,4888261
3,43.0,2.0,1.0,21.0,0.3702373197445503,10.4,4888261
1,11.0,4.0,4.0,4.0,0.3362773209810257,10.0,4169862
2,92.0,20.0,17.0,46.0,0.3414386361837387,20.956521739130434,4169862
3,250.0,55.0,43.0,137.0,0.3974406162197103,20.92191435768262,4169862
1,19.0,5.0,3.0,7.0,0.24289096891880035,13.142857142857142,5016036
2,59.0,14.0,11.0,22.0,0.3043167170882225,17.08,5016036
3,224.0,52.0,51.0,129.0,0.28141778397063416,23.696969696969692,5016036
1,3.0,2.0,2.0,2.0,0.21761397272348407,16.0,4220109
2,5.0,3.0,3.0,3.0,0.2819604972998301,15.0,4220109
3,90.0,32.0,33.0,65.0,0.2785357081371805,18.47826086956522,4220109
1,18.0,11.0,10.0,11.0,0.2372991984540766,23.45454545454545,6204951
2,161.0,42.0,39.0,98.0,0.2701068988868168,16.989795918367346,6204951
3,901.0,166.0,136.0,520.0,0.3039426036886611,18.903290129611168,6204951
1,14.0,4.0,4.0,5.0,0.3162128359079361,15.0,4614732
2,63.0,18.0,21.0,23.0,0.29824058138407195,28.23076923076923,4614732
3,910.0,169.0,136.0,794.0,0.24017020319160784,22.476780185758514,4614732
1,14.0,7.0,7.0,8.0,0.3151366747915745,16.875,5114049
2,61.0,28.0,25.0,42.0,0.2985858943151391,20.0,5114049
3,1024.0,245.0,226.0,643.0,0.23757670344351686,17.3265503875969,5114049
1,9.0,3.0,3.0,3.0,0.2907267063856125,25.33333333333333,5957818
2,15.0,7.0,7.0,8.0,0.3181057181209326,15.875,5957818
3,35.0,12.0,11.0,27.0,0.19999661435792732,21.24175824175824,5957818
1,2.0,2.0,2.0,2.0,0.41107138991355896,11.0,4598932
2,19.0,11.0,9.0,11.0,0.3138518346981569,15.0,4598932
3,175.0,56.0,53.0,124.0,0.22406644875505813,17.022556390977442,4598932
1,34.0,11.0,14.0,21.0,0.2788395086924235,12.428571428571427,5320552
2,216.0,70.0,60.0,137.0,0.2524142987529437,14.526666666666667,5320552
3,6001.0,894.0,578.0,4745.0,0.2365393917106509,18.704542772861355,5320552
1,2.0,1.0,1.0,2.0,0.2512547895312309,9.0,4433890
2,41.0,17.0,16.0,22.0,0.2777300042950589,23.130434782608692,4433890
3,1020.0,268.0,264.0,1160.0,0.1990745354746896,17.15485564304462,4433890
1,8.0,3.0,3.0,3.0,0.3016110261281331,10.666666666666666,5788894
2,19.0,5.0,5.0,5.0,0.2780491441488266,23.8,5788894
3,308.0,36.0,29.0,207.0,0.26055841273731656,21.253333333333334,5788894
1,22.0,7.0,7.0,11.0,0.34955874898216943,15.818181818181818,5401146
2,138.0,55.0,51.0,70.0,0.2715553507993096,14.276315789473687,5401146
3,1263.0,268.0,224.0,642.0,0.2406699134639884,22.375831485587586,5401146
1,9.0,6.0,6.0,6.0,0.3174385726451874,17.333333333333332,4955990
2,120.0,33.0,36.0,72.0,0.21852331080375925,20.039473684210527,4955990
3,681.0,164.0,162.0,414.0,0.2641642927825992,18.05263157894737,4955990
1,1.0,1.0,1.0,1.0,0.3927406370639801,3.0,4493394
2,9.0,7.0,7.0,7.0,0.3656270035675594,13.428571428571427,4493394
3,37.0,23.0,23.0,29.0,0.2362493639190992,16.7,4493394
1,10.0,1.0,1.0,1.0,0.12972889840602875,7.0,6057069
2,8.0,2.0,2.0,4.0,0.17262758873403072,14.5,6057069
3,7.0,2.0,2.0,2.0,0.20163176953792566,10.5,6057069
1,13.0,5.0,4.0,5.0,0.3171874821186066,17.6,5935199
2,61.0,21.0,18.0,28.0,0.2503461387974245,23.444444444444446,5935199
3,443.0,89.0,82.0,431.0,0.2096075504086912,20.44507575757576,5935199
1,126.0,27.0,23.0,71.0,0.12711571172719272,23.84507042253521,6253218
2,1114.0,130.0,100.0,559.0,0.21878435000872765,22.23931623931624,6253218
3,5179.0,546.0,361.0,3240.0,0.27104036406913384,21.274185022026433,6253218
1,7.0,2.0,2.0,2.0,0.26221949607133865,19.0,5677517
2,8.0,5.0,5.0,6.0,0.1959644133845965,12.5,5677517
3,5.0,3.0,3.0,3.0,0.2382915616035461,19.666666666666668,5677517
1,104.0,18.0,17.0,41.0,0.2619483264163137,17.65,5303336
2,1095.0,139.0,125.0,576.0,0.2119188339732064,20.796711509715994,5303336
3,31515.0,2708.0,1219.0,26320.0,0.2134445518044379,21.694476593367124,5303336
1,5.0,1.0,1.0,4.0,0.3479946255683899,30.0,5313808
2,40.0,14.0,15.0,16.0,0.26332312239253003,20.47826086956522,5313808
3,136.0,31.0,37.0,91.0,0.3249541028247525,20.072916666666668,5313808
1,13.0,4.0,4.0,4.0,0.22895539738237855,19.5,4632283
2,17.0,6.0,6.0,8.0,0.3488274980336428,9.75,4632283
3,26.0,9.0,8.0,10.0,0.22133023528890172,14.181818181818182,4632283
1,,,,,,,6171111
2,2.0,1.0,1.0,1.0,0.22015336155891416,16.0,6171111
3,,,,,,,6171111
1,5.0,3.0,3.0,3.0,0.2318148910999298,16.333333333333332,6163285
2,32.0,12.0,12.0,14.0,0.2727547899952957,13.642857142857142,6163285
3,68.0,21.0,19.0,41.0,0.2576048726715693,20.170731707317074,6163285
1,24.0,10.0,8.0,11.0,0.33532857217571954,19.272727272727273,5431133
2,86.0,33.0,27.0,44.0,0.2743816708727759,11.959183673469386,5431133
3,834.0,137.0,129.0,661.0,0.2606678769319153,17.595144870790918,5431133
1,9.0,3.0,3.0,4.0,0.3030153140425682,16.5,5463127
2,19.0,5.0,5.0,7.0,0.34386162708203005,13.333333333333336,5463127
3,4.0,1.0,1.0,1.0,0.2475349754095077,11.0,5463127
1,5.0,2.0,2.0,4.0,0.3005850464105606,29.75,5152546
2,39.0,4.0,5.0,20.0,0.32330374777317045,28.44,5152546
3,69.0,26.0,24.0,39.0,0.29733253121376035,17.8125,5152546
1,,,,,,,4399806
2,6.0,2.0,2.0,2.0,0.3454502522945404,13.0,4399806
3,,,,,,,4399806
1,54.0,9.0,8.0,26.0,0.26985849554722124,21.30769230769231,6218858
2,309.0,66.0,53.0,174.0,0.2612749555563859,19.25988700564972,6218858
3,1838.0,235.0,177.0,1236.0,0.2355153418548558,18.789543348775645,6218858
1,9.0,3.0,3.0,3.0,0.2899196545283,35.333333333333336,5961382
2,9.0,3.0,3.0,3.0,0.25985277692476905,22.0,5961382
3,1.0,1.0,1.0,1.0,0.25240033864974976,15.0,5961382
1,10.0,5.0,5.0,5.0,0.28572797775268555,8.2,4253803
2,51.0,22.0,21.0,26.0,0.2871082579860321,17.73076923076923,4253803
3,343.0,91.0,88.0,273.0,0.23250937620233636,15.697604790419161,4253803
1,8.0,3.0,4.0,4.0,0.19893130101263526,15.25,4500074
2,22.0,7.0,7.0,10.0,0.3561705306172371,8.9,4500074
3,611.0,186.0,175.0,369.0,0.22461200230418868,17.7233676975945,4500074
1,9.0,5.0,4.0,5.0,0.38407282829284667,12.6,4766377
2,49.0,21.0,18.0,32.0,0.27682199445553124,19.0625,4766377
3,707.0,140.0,128.0,514.0,0.25206440935203744,21.243386243386247,4766377
1,13.0,4.0,3.0,4.0,0.16703759133815765,9.333333333333334,5070072
2,87.0,27.0,26.0,34.0,0.20941657594898166,16.529411764705884,5070072
3,984.0,187.0,167.0,785.0,0.23246421881249765,22.976612331679657,5070072
1,11.0,6.0,6.0,9.0,0.1498728808429506,20.444444444444443,5707289
2,281.0,81.0,69.0,169.0,0.2037887968173301,21.772972972972976,5707289
3,5892.0,871.0,544.0,4670.0,0.24927908983363625,22.61307107919659,5707289
1,3.0,2.0,2.0,2.0,0.2315819561481476,8.5,5288010
2,10.0,6.0,6.0,6.0,0.23888773719469705,11.666666666666664,5288010
3,19.0,6.0,6.0,14.0,0.2653393755356471,13.066666666666665,5288010
1,34.0,7.0,9.0,14.0,0.3606906022344317,11.714285714285715,5508048
2,50.0,13.0,13.0,24.0,0.2954643877844016,27.91666666666667,5508048
3,175.0,39.0,33.0,125.0,0.2760274736927106,26.984615384615388,5508048
1,10.0,3.0,3.0,3.0,0.2587251563866933,42.66666666666666,5234596
2,23.0,9.0,9.0,9.0,0.25378933995962144,17.1,5234596
3,61.0,26.0,27.0,31.0,0.3705994791927792,28.380952380952376,5234596
1,32.0,10.0,9.0,15.0,0.19545552581548686,15.133333333333333,5404388
2,404.0,99.0,87.0,193.0,0.2682356664910913,27.223076923076924,5404388
3,15651.0,1686.0,808.0,12911.0,0.2470421349836321,22.8814031902477,5404388
1,3.0,2.0,2.0,2.0,0.2809260785579681,14.0,4426521
2,26.0,8.0,8.0,14.0,0.32824126737458365,14.857142857142858,4426521
3,617.0,101.0,89.0,390.0,0.3526002113535113,24.13636363636364,4426521
1,6.0,3.0,3.0,3.0,0.10963328927755356,23.0,5172347
2,141.0,35.0,37.0,109.0,0.19652787771998745,26.733944954128443,5172347
3,2478.0,361.0,287.0,2245.0,0.2773284140049298,20.61158172476045,5172347
1,,,,,,,4527607
2,9.0,4.0,5.0,6.0,0.31283101652349743,12.857142857142858,4527607
3,35.0,19.0,19.0,28.0,0.2972350941763984,14.822222222222226,4527607
1,21.0,7.0,7.0,7.0,0.31281646873269764,18.571428571428573,4947408
2,120.0,41.0,38.0,69.0,0.2588549931736096,21.391304347826086,4947408
3,2044.0,368.0,253.0,1736.0,0.23231855351282601,22.048769371011854,4947408
1,6.0,3.0,3.0,5.0,0.30031111240386965,12.2,5567195
2,48.0,19.0,18.0,32.0,0.1934214815158736,18.818181818181817,5567195
3,469.0,110.0,99.0,308.0,0.2429073296370916,17.94471153846154,5567195
1,15.0,5.0,5.0,9.0,0.2613432953755061,21.0,4912139
2,70.0,24.0,23.0,29.0,0.2920890387147665,23.4,4912139
3,768.0,160.0,131.0,414.0,0.2687277691911204,18.983695652173914,4912139
1,79.0,23.0,23.0,51.0,0.3102330748064845,21.11764705882353,5321559
2,686.0,132.0,101.0,415.0,0.2701495165871293,19.82675438596491,5321559
3,7467.0,755.0,503.0,7092.0,0.2509988052261896,21.1191928671985,5321559
1,14.0,5.0,5.0,8.0,0.16215233504772186,22.75,6152931
2,241.0,49.0,52.0,132.0,0.21693795829108267,25.62121212121212,6152931
3,1539.0,238.0,180.0,1567.0,0.2939748331589105,18.934169278996862,6152931
1,27.0,9.0,8.0,16.0,0.3082670634612441,13.4375,6273550
2,85.0,11.0,7.0,36.0,0.29411570192911685,10.076923076923077,6273550
3,131.0,15.0,12.0,61.0,0.2667832934194141,14.677777777777774,6273550
1,8.0,4.0,5.0,6.0,0.3501977225144704,11.666666666666664,4303208
2,36.0,17.0,18.0,24.0,0.32183074578642845,15.0,4303208
3,934.0,243.0,224.0,735.0,0.24955867107579094,17.220320855614972,4303208
1,32.0,12.0,10.0,31.0,0.3068124310624215,19.161290322580644,4342828
2,371.0,119.0,91.0,192.0,0.3035230929790824,18.229629629629628,4342828
3,13631.0,2300.0,1259.0,13102.0,0.2721771279152829,19.5851266684827,4342828
1,2.0,2.0,2.0,2.0,0.16864290088415146,10.5,5163667
2,2.0,1.0,1.0,1.0,0.2531000077724457,3.0,5163667
3,1.0,1.0,1.0,1.0,0.3098517060279846,15.0,5163667
1,13.0,4.0,4.0,8.0,0.4194953814148903,10.625,5091195
2,40.0,15.0,15.0,16.0,0.3491575166583061,17.15,5091195
3,263.0,77.0,71.0,155.0,0.27103849779282296,19.68571428571429,5091195
1,,,,,,,5524450
2,4.0,3.0,3.0,4.0,0.18457012437283996,38.5,5524450
3,84.0,33.0,34.0,54.0,0.2565644261995693,17.61038961038961,5524450
1,10.0,3.0,3.0,3.0,0.18881877263387045,10.333333333333334,5205095
2,49.0,18.0,19.0,23.0,0.21158064221558365,14.217391304347824,5205095
3,314.0,93.0,77.0,163.0,0.24720399483170324,17.75728155339806,5205095
1,,,,,,,5497580
2,7.0,2.0,2.0,2.0,0.27311521768569946,15.0,5497580
3,41.0,19.0,18.0,24.0,0.3343299829959869,16.84,5497580
1,37.0,9.0,10.0,16.0,0.27845525508746505,20.0625,5211807
2,287.0,58.0,49.0,132.0,0.25028654828886776,19.419117647058822,5211807
3,3755.0,362.0,251.0,2515.0,0.2833083403969299,20.070866141732285,5211807
1,2.0,1.0,1.0,2.0,0.2956821471452713,11.5,4591877
2,11.0,5.0,4.0,5.0,0.3646430313587189,11.2,4591877
3,26.0,11.0,12.0,21.0,0.23427713875259676,21.047619047619047,4591877
1,9.0,6.0,6.0,8.0,0.2673858180642128,13.0,4826003
2,239.0,72.0,62.0,110.0,0.2309069833917241,17.470085470085472,4826003
3,4963.0,1193.0,826.0,3647.0,0.23966189541686986,19.685953559192995,4826003
1,3.0,1.0,1.0,1.0,0.2731524705886841,17.0,4280311
2,22.0,12.0,11.0,15.0,0.3347381306812167,17.75,4280311
3,202.0,70.0,71.0,155.0,0.29810549294560906,17.98780487804878,4280311
1,41.0,8.0,7.0,29.0,0.35841378775136223,29.310344827586214,5683533
2,253.0,34.0,36.0,155.0,0.34484427227055964,24.331550802139038,5683533
3,1603.0,256.0,217.0,1198.0,0.3377654265435405,20.555692055692056,5683533
1,8.0,3.0,3.0,3.0,0.3887833406527837,16.666666666666668,5524436
2,76.0,15.0,15.0,36.0,0.2745978790852759,15.444444444444445,5524436
3,490.0,72.0,69.0,258.0,0.25272052127152,16.03257328990228,5524436
1,10.0,4.0,4.0,6.0,0.10580103782316047,17.5,5345544
2,191.0,52.0,47.0,84.0,0.21393726314051767,23.2247191011236,5345544
3,5491.0,716.0,391.0,3716.0,0.1927063005113856,23.498465895680905,5345544
1,10.0,2.0,2.0,3.0,0.4400573670864105,18.0,5391692
2,43.0,4.0,7.0,14.0,0.3537409220423017,28.57142857142857,5391692
3,457.0,50.0,50.0,257.0,0.33368388450323405,21.219512195121947,5391692
1,2.0,1.0,1.0,1.0,0.27078449726104736,21.0,4436240
2,51.0,17.0,16.0,20.0,0.23693691641092304,15.7,4436240
3,319.0,65.0,62.0,150.0,0.2341002859053464,17.73202614379085,4436240
1,4.0,1.0,1.0,1.0,0.19685712456703186,2.0,5766427
2,,,,,,,5766427
3,,,,,,,5766427
1,6.0,4.0,3.0,3.0,0.3375528852144877,7.333333333333332,5050724
2,18.0,7.0,7.0,15.0,0.2649081846078237,12.2,5050724
3,173.0,43.0,40.0,110.0,0.2905804079009573,20.255506607929515,5050724
1,11.0,4.0,5.0,5.0,0.2626516044139862,8.8,4256320
2,8.0,4.0,4.0,4.0,0.2488894313573837,13.0,4256320
3,1718.0,642.0,540.0,1357.0,0.2378510750950221,17.431321084864393,4256320
1,9.0,4.0,5.0,4.0,0.3638572171330452,22.5,4752988
2,37.0,14.0,14.0,18.0,0.2512802599292052,18.210526315789476,4752988
3,68.0,24.0,24.0,36.0,0.30878160430772883,18.081081081081077,4752988
1,26.0,5.0,5.0,9.0,0.3735389825370576,13.666666666666664,4216298
2,170.0,46.0,41.0,79.0,0.2775606658355689,18.493827160493826,4216298
3,2952.0,458.0,323.0,1927.0,0.2922974338891943,23.678415575696544,4216298
1,6.0,2.0,2.0,3.0,0.17653815944989526,19.33333333333333,6262204
2,5.0,2.0,2.0,3.0,0.5308242738246918,21.75,6262204
3,,,,,,,6262204
1,19.0,7.0,7.0,7.0,0.2667717648936169,8.0,4318361
2,97.0,40.0,39.0,53.0,0.29331916155961324,17.452830188679247,4318361
3,1114.0,395.0,344.0,823.0,0.25749183057135416,21.152872444011685,4318361
1,3.0,2.0,2.0,4.0,0.2734603323042393,28.0,4783963
2,37.0,14.0,14.0,43.0,0.26327778383468586,26.79166666666667,4783963
3,577.0,164.0,146.0,502.0,0.28993851549092964,20.603575184016822,4783963
1,18.0,6.0,6.0,6.0,0.24823786318302155,18.166666666666668,5918926
2,66.0,18.0,14.0,24.0,0.2991493344306946,15.333333333333336,5918926
3,291.0,45.0,45.0,147.0,0.26400289318778297,14.26060606060606,5918926
1,8.0,5.0,4.0,7.0,0.3372132331132889,26.857142857142854,5814934
2,34.0,8.0,7.0,13.0,0.1935415794806821,16.428571428571427,5814934
3,43.0,12.0,13.0,24.0,0.2265459042787552,16.72,5814934
1,1.0,1.0,1.0,1.0,0.20770707726478574,12.0,4257178
2,14.0,12.0,11.0,15.0,0.2893383880456289,17.466666666666665,4257178
3,65.0,32.0,33.0,50.0,0.33587171151130285,16.592592592592588,4257178
1,16.0,9.0,11.0,11.0,0.2267003350637176,19.09090909090909,5808571
2,179.0,50.0,44.0,107.0,0.1952747854322774,20.67961165048544,5808571
3,2000.0,283.0,195.0,1565.0,0.21367028597826,20.933358292774237,5808571
1,25.0,12.0,13.0,13.0,0.216392817405554,20.46153846153846,5816313
2,111.0,31.0,33.0,57.0,0.2617964066438756,16.11864406779661,5816313
3,967.0,206.0,183.0,655.0,0.2422012555835404,17.123711340206185,5816313
1,8.0,1.0,1.0,2.0,0.2001208513975144,13.5,4759877
2,38.0,10.0,12.0,16.0,0.3400666303932667,11.0625,4759877
3,204.0,59.0,58.0,127.0,0.3715838143956259,19.52760736196319,4759877
1,101.0,26.0,19.0,59.0,0.2861583717167377,17.24137931034483,6143022
2,639.0,96.0,86.0,453.0,0.27623943100214954,19.457256461232603,6143022
3,3721.0,543.0,399.0,3604.0,0.2952163968440492,20.160031937949128,6143022
1,19.0,10.0,10.0,13.0,0.24834982936198896,12.461538461538463,5007523
2,106.0,30.0,29.0,48.0,0.2667991361834786,18.327272727272728,5007523
3,460.0,131.0,122.0,296.0,0.24150360531112355,16.8330658105939,5007523
1,3.0,2.0,2.0,2.0,0.3831785023212432,21.5,4332261
2,47.0,14.0,13.0,22.0,0.30344950272278354,18.045454545454547,4332261
3,730.0,145.0,146.0,497.0,0.2719382507474692,16.316493313521544,4332261
1,1.0,1.0,1.0,1.0,0.0726822093129158,21.0,6225475
2,5.0,2.0,2.0,3.0,0.1588643193244934,16.333333333333332,6225475
3,6.0,2.0,2.0,3.0,0.396350234746933,21.66666666666667,6225475
1,25.0,9.0,9.0,9.0,0.2717583212587569,21.66666666666667,4317607
2,130.0,37.0,40.0,68.0,0.2572864386636545,22.69117647058824,4317607
3,2060.0,456.0,407.0,1394.0,0.2488906418611877,19.760663507109005,4317607
1,10.0,5.0,5.0,5.0,0.30416220128536225,15.4,5397193
2,11.0,8.0,7.0,9.0,0.28139572673373753,19.0,5397193
3,59.0,21.0,23.0,37.0,0.30309737906899564,22.69767441860465,5397193
1,1.0,1.0,2.0,2.0,0.2551741749048233,15.0,5531516
2,16.0,7.0,7.0,6.0,0.2348561286926269,13.5,5531516
3,84.0,28.0,27.0,45.0,0.2235917820284764,17.733333333333334,5531516
1,31.0,10.0,10.0,15.0,0.2550010790427526,19.53333333333333,5561431
2,283.0,91.0,76.0,135.0,0.21595338934703784,21.75,5561431
3,5243.0,907.0,569.0,4234.0,0.19031690560038725,22.32130219391366,5561431
1,12.0,5.0,5.0,5.0,0.258988955616951,11.2,5083643
2,85.0,27.0,26.0,38.0,0.2343702820178709,13.973684210526313,5083643
3,391.0,99.0,90.0,231.0,0.21977010020213264,18.238095238095237,5083643
1,17.0,7.0,7.0,12.0,0.1883443184196949,21.363636363636363,4463988
2,92.0,17.0,15.0,39.0,0.4595989232453016,18.423076923076927,4463988
3,3136.0,577.0,399.0,2678.0,0.4087694692952573,25.519147572504405,4463988
1,2.0,2.0,2.0,2.0,0.2548098489642143,10.5,4178338
2,12.0,4.0,4.0,7.0,0.2628774779538314,15.333333333333336,4178338
3,23.0,12.0,11.0,13.0,0.2529534975687663,15.4,4178338
1,5.0,3.0,3.0,3.0,0.30917086203893024,32.0,5522291
2,30.0,15.0,15.0,20.0,0.28085218369960785,16.55,5522291
3,185.0,79.0,73.0,150.0,0.2601157708830747,18.548757170172085,5522291
1,67.0,13.0,13.0,31.0,0.2946203269304768,13.612903225806454,5400586
2,251.0,39.0,41.0,134.0,0.30581136720461977,15.826388888888891,5400586
3,4755.0,673.0,528.0,4433.0,0.21369137862127388,18.990787193286508,5400586
1,10.0,3.0,3.0,3.0,0.2535474548737208,24.33333333333333,6084741
2,49.0,7.0,9.0,25.0,0.2684184968471527,17.92,6084741
3,668.0,29.0,25.0,549.0,0.27930919440761065,19.19364161849711,6084741
1,22.0,9.0,6.0,10.0,0.3117887809872627,12.7,5719844
2,70.0,16.0,11.0,32.0,0.3054984186376844,9.542857142857144,5719844
3,155.0,48.0,31.0,88.0,0.26731806645664025,13.551020408163266,5719844
1,15.0,3.0,3.0,6.0,0.3981338540712993,29.5,5637283
2,139.0,35.0,38.0,58.0,0.2894297612476207,28.50793650793651,5637283
3,1061.0,223.0,190.0,701.0,0.2871905961622328,23.67715736040609,5637283
1,7.0,2.0,2.0,2.0,0.13386278226971626,19.0,4653214
2,27.0,8.0,9.0,21.0,0.2386232480406761,23.68,4653214
3,242.0,88.0,87.0,174.0,0.2359915799155659,19.62934362934363,4653214
1,14.0,4.0,3.0,7.0,0.4128481319972447,18.714285714285715,4503083
2,147.0,29.0,27.0,57.0,0.3316696132770029,17.050847457627118,4503083
3,1642.0,306.0,265.0,956.0,0.35420212229406256,21.602492211838,4503083
1,18.0,8.0,8.0,9.0,0.20328283216804266,24.625,4720789
2,201.0,80.0,64.0,108.0,0.2235191955901029,18.561403508771928,4720789
3,24101.0,3609.0,1873.0,22021.0,0.2055635812341155,22.54318352845388,4720789
1,26.0,7.0,8.0,14.0,0.24402151043925965,15.714285714285715,5869566
2,45.0,15.0,16.0,23.0,0.2912427115440369,16.12,5869566
3,111.0,48.0,48.0,78.0,0.3338554213670167,17.045454545454547,5869566
1,7.0,4.0,4.0,4.0,0.20091168954968447,20.75,4951690
2,174.0,69.0,62.0,99.0,0.2624263627210049,18.11111111111111,4951690
3,5518.0,842.0,644.0,7180.0,0.22296920764826209,17.225376497094743,4951690
1,4.0,2.0,2.0,3.0,0.14508502185344696,18.0,5903846
2,7.0,5.0,6.0,9.0,0.21467738350232446,16.77777777777778,5903846
3,457.0,84.0,78.0,379.0,0.15136775314718126,20.609638554216872,5903846
1,46.0,15.0,16.0,23.0,0.2621260998041733,18.91304347826087,5615333
2,456.0,71.0,58.0,224.0,0.21344837917271872,22.90948275862069,5615333
3,8605.0,772.0,443.0,5224.0,0.20760706893432412,20.679644707623986,5615333
1,12.0,5.0,5.0,12.0,0.2027023695409298,20.08333333333333,6101000
2,218.0,56.0,44.0,141.0,0.2831580509933141,25.118343195266274,6101000
3,1759.0,288.0,198.0,1123.0,0.2760416306437203,23.06338742393509,6101000
1,8.0,2.0,2.0,2.0,0.2635591924190521,19.5,5985402
2,25.0,9.0,6.0,9.0,0.2701811070243518,16.666666666666668,5985402
3,74.0,16.0,15.0,40.0,0.3138721738010645,17.45,5985402
1,14.0,6.0,5.0,9.0,0.20187951479521066,11.333333333333336,4366831
2,142.0,33.0,36.0,84.0,0.20600467099986894,23.393939393939394,4366831
3,3087.0,428.0,378.0,2972.0,0.235844705079736,22.471227818237768,4366831
1,3.0,2.0,2.0,3.0,0.21978986263275144,16.666666666666668,4679705
2,13.0,7.0,7.0,10.0,0.2942647963762283,20.1,4679705
3,331.0,77.0,80.0,238.0,0.2397858776329529,18.5,4679705
1,3.0,2.0,2.0,2.0,0.5440942198038101,10.0,4537969
2,20.0,6.0,5.0,10.0,0.1918748840689659,20.2,4537969
3,86.0,14.0,13.0,29.0,0.2418080669795645,15.551724137931034,4537969
1,5.0,2.0,2.0,2.0,0.19034168869256973,10.0,4168087
2,26.0,11.0,9.0,12.0,0.26537670319279033,11.583333333333336,4168087
3,167.0,43.0,48.0,81.0,0.2652713041964241,15.943181818181818,4168087
1,4.0,1.0,2.0,2.0,0.38267628848552704,5.5,4261175
2,2.0,2.0,2.0,2.0,0.2687869295477867,13.0,4261175
3,8.0,3.0,3.0,4.0,0.20576341450214386,13.5,4261175
1,40.0,5.0,8.0,19.0,0.2925497803248857,16.631578947368418,6180132
2,51.0,19.0,17.0,30.0,0.20902587193995714,19.9375,6180132
3,52.0,15.0,15.0,43.0,0.3357825594333311,23.97916666666667,6180132
1,4.0,3.0,3.0,3.0,0.4216432174046834,12.0,4348658
2,74.0,29.0,26.0,37.0,0.2582647666335106,19.475,4348658
3,3172.0,459.0,321.0,2475.0,0.2379012549466617,19.393051966695374,4348658
1,13.0,4.0,4.0,6.0,0.09754999168217182,23.66666666666667,6033562
2,25.0,6.0,6.0,11.0,0.3206011514578547,18.928571428571427,6033562
3,34.0,9.0,9.0,17.0,0.4079250454902649,21.32,6033562
1,10.0,4.0,4.0,4.0,0.2821412682533265,10.25,6056600
2,25.0,8.0,6.0,12.0,0.3223783771197001,11.0,6056600
3,146.0,37.0,33.0,87.0,0.24708409208844426,12.569892473118278,6056600
1,13.0,7.0,7.0,9.0,0.2758137865198983,20.0,5915383
2,125.0,35.0,38.0,83.0,0.2508035365735059,20.695652173913047,5915383
3,1984.0,280.0,228.0,2144.0,0.2088154734962391,17.43277031520149,5915383
1,48.0,18.0,17.0,20.0,0.26329941377043725,18.1,5177494
