id,num_edge,num_patents,edge_density,unq_assignees,unq_inventors,unq_loc,avg_claims,avg_sim
5655732,220,145,1.5172413793103448,61,240,69,15.993103448275862,0.2661216618662531
5222709,2276,1371,1.6601021152443471,477,2122,404,17.266812865497077,0.22376861034725548
4799163,930,579,1.6062176165803108,213,824,199,19.058823529411764,0.2685805317374968
4722689,1922,876,2.1940639269406392,270,1138,248,20.409666283084004,0.28355538817670417
5644185,1035,537,1.9273743016759777,202,928,190,17.338919925512105,0.23824937988414568
5769784,11613,2995,3.877462437395659,584,3487,423,20.599398596725692,0.35504000838996763
4475812,4476,2964,1.5101214574898785,962,4482,669,21.995599187542314,0.25828264067673573
4217597,930,749,1.2416555407209613,186,1036,160,16.939353099730457,0.20745603180069838
6323811,3454,1779,1.9415401911186059,349,2042,289,18.89600899381675,0.22925396306471513
5422964,5350,3565,1.5007012622720897,630,3788,423,20.380694760820045,0.27634968076745553
6000004,227,217,1.0460829493087558,81,382,72,19.19815668202765,0.23973353413069037
4815513,992,800,1.24,194,983,158,21.896120150187734,0.2043855430862506
4405504,70,69,1.0144927536231885,33,144,34,15.470588235294118,0.3523139278803553
4585478,1,1,1.0,1,2,1,24.0,0.0780676007270813
6223759,6,5,1.2,5,14,5,26.8,0.2643184761206309
6192311,1550,687,2.2561863173216885,186,1075,150,18.96204379562044,0.24356732539952763
4455414,560,348,1.6091954022988506,151,720,135,19.778735632183906,0.25687470415640357
5523144,1061,495,2.1434343434343432,167,700,159,20.947474747474747,0.2800622225627584
5291523,2905,2174,1.3362465501379945,420,2537,291,21.141334569045412,0.2644556367526187
4814655,539,362,1.488950276243094,100,596,99,16.38781163434903,0.2718100412982017
6059828,183,106,1.7264150943396226,46,187,45,19.70754716981132,0.2824742345373487
4390641,177,150,1.18,77,288,75,18.873333333333335,0.3088801517493307
6277329,708,358,1.9776536312849162,86,513,87,20.248603351955307,0.2342201284222347
4951509,209,161,1.2981366459627328,55,237,52,19.15625,0.22799104959236094
5295616,124,113,1.0973451327433628,37,214,36,13.756756756756756,0.2588665011308847
6268950,5346,1103,4.846781504986401,146,945,123,24.00543970988214,0.309034060050963
4198128,1373,809,1.6971569839307787,150,677,122,17.711633663366335,0.3155202161963657
6070049,25,24,1.0416666666666667,11,64,10,14.583333333333334,0.2547924739122391
5174538,4,4,1.0,4,7,4,11.0,0.1907031387090683
4972401,2782,1842,1.510314875135722,307,2206,244,18.339226519337018,0.2752420961201368
5582131,15,12,1.25,8,9,8,15.25,0.4186037309467793
6313394,4669,1636,2.8539119804400976,505,2152,417,17.99327217125382,0.23101404523822042
5707877,1316,971,1.3553038105046344,292,1423,238,19.28939237899073,0.27223973296013715
4431454,8,8,1.0,8,24,8,7.625,0.380669966340065
6182108,8850,6683,1.324255573844082,787,10040,463,20.912201710941016,0.2227020604329842
4916393,251,184,1.3641304347826086,80,282,68,19.472826086956523,0.21906321251994942
4577859,484,276,1.7536231884057971,160,402,148,17.636363636363637,0.24898872331308186
4339589,132,110,1.2,49,231,50,18.745454545454546,0.2694602112822009
4916305,631,304,2.075657894736842,111,390,99,15.841584158415841,0.27858473443043924
5914255,248,190,1.305263157894737,60,273,59,18.194736842105264,0.3028718210651629
4719359,236,213,1.107981220657277,118,374,112,22.39712918660287,0.23732591283870702
5736431,732,457,1.6017505470459519,109,611,97,18.01969365426696,0.25314247261865136
4677836,1697,670,2.532835820895522,193,996,176,17.11161387631976,0.23567714771384346
5322395,15,10,1.5,6,12,7,20.2,0.22068829337755838
4567421,238,222,1.072072072072072,110,319,93,17.00900900900901,0.23486489220326687
4381044,544,365,1.4904109589041097,105,442,85,19.90304709141274,0.2712606365984196
5532134,7,5,1.4,2,19,2,17.0,0.4151861880506788
4342201,834,269,3.100371747211896,111,425,112,17.615671641791046,0.32576699442804147
4423770,3,3,1.0,3,5,3,16.0,0.2904391388098399
5676264,4,4,1.0,3,10,3,19.5,0.28931718319654465
5300160,909,655,1.3877862595419848,277,1190,224,18.047619047619047,0.24965759134790946
4158855,699,651,1.0737327188940091,186,954,153,17.309119010819167,0.23252172989221837
5252654,6014,3129,1.9220198146372642,642,4545,434,19.084213896894013,0.27020115681891244
4937778,31365,16497,1.9012547735951992,2003,17692,1042,22.392724618285783,0.20023421642058992
5043437,1910,498,3.8353413654618476,98,442,73,21.40562248995984,0.3797071395708261
4286809,821,569,1.4428822495606326,262,815,227,19.713780918727917,0.2294792543924283
4496122,195,134,1.455223880597015,60,244,59,16.953846153846154,0.2878761017551789
4867859,20075,4132,4.858422071636012,586,5480,409,18.910082404265633,0.3086339630268079
5549186,182,112,1.625,63,169,58,16.517857142857142,0.2819216520126377
5607327,662,488,1.3565573770491803,138,788,134,12.62704918032787,0.2503468615447489
5617031,993,479,2.0730688935281836,166,741,153,23.989561586638832,0.25819309209431224
5294568,16781,4706,3.565873353166171,588,6475,397,19.444988295381997,0.3205154635657954
5778890,767,574,1.3362369337979094,104,709,100,17.95993031358885,0.19600127280885268
4968842,853,763,1.1179554390563564,88,660,85,16.81913499344692,0.20132199176865578
6039637,60,44,1.3636363636363635,29,86,31,14.75,0.1985603635199368
4601289,50642,9235,5.483703302652951,1169,7660,848,19.300206589105144,0.28215352996451143
4378964,868,545,1.5926605504587157,234,826,209,18.099815157116453,0.259948231078135
4821528,3494,2184,1.59981684981685,466,3105,378,19.04355800091701,0.23709048595093937
6317391,226,158,1.4303797468354431,35,320,37,19.77848101265823,0.23247009979363167
4969672,1315,905,1.4530386740331491,311,1506,258,15.786740331491712,0.23050777746697343
4509496,18,18,1.0,16,25,16,17.11764705882353,0.35434645497136646
5180691,4738,2690,1.7613382899628254,341,3132,259,19.13987318164864,0.2485611720475808
4788148,680,268,2.537313432835821,63,361,60,20.619402985074625,0.352880120414364
4521260,131,109,1.201834862385321,46,198,48,16.824074074074073,0.29768109162345185
4988128,4,4,1.0,4,7,4,11.0,0.24559608101844788
4583634,1112,807,1.3779429987608427,313,1556,266,18.040993788819875,0.22814095920837893
5200220,636,460,1.382608695652174,164,770,146,18.949891067538125,0.27214342109718415
6237229,97,45,2.1555555555555554,21,67,22,12.454545454545455,0.25560854156453583
5719772,4195,2112,1.9862689393939394,399,2559,283,22.42022792022792,0.2692676845062147
6080367,101,78,1.294871794871795,38,141,36,17.58974358974359,0.2479436513368446
4191145,167,145,1.1517241379310346,48,246,48,14.784722222222221,0.28419892505525113
4191441,1411,1250,1.1288,418,1894,338,16.57441673370877,0.22098537233759122
4138212,476,296,1.6081081081081081,158,550,141,19.125,0.3290004912262955
4504508,323,220,1.4681818181818183,94,342,84,22.12272727272727,0.3219833569168675
4785010,534,357,1.495798319327731,114,636,95,19.424157303370787,0.29793323524826476
4552872,21496,7342,2.9278125851266683,1542,7783,969,21.474353713582275,0.32809560925742903
5330496,195634,15597,12.543053151247035,1775,12689,1047,19.592133170512245,0.26006555264105646
6206334,78,51,1.5294117647058822,27,76,29,18.294117647058822,0.24532686341076326
6091805,5775,2168,2.6637453874538743,372,3067,255,20.566449814126393,0.23738759404108326
5017122,705,445,1.5842696629213484,193,731,176,21.501128668171557,0.293237004060536
4231674,10,10,1.0,7,13,7,11.4,0.15481011830270291
5942258,9,9,1.0,8,16,9,12.777777777777779,0.27455394135581124
4728411,1614,1097,1.471285323609845,301,1729,256,16.272146118721462,0.28720385543575055
5066353,1427,1006,1.4184890656063618,253,941,238,20.01593625498008,0.19320621261909635
4798124,622,281,2.213523131672598,99,233,103,16.583629893238435,0.3079499922620905
6256372,3106,1477,2.102911306702776,348,2030,302,21.08423913043478,0.3235188363421605
5585771,376,187,2.0106951871657754,57,347,54,19.566844919786096,0.2421361835812159
6197406,274,193,1.4196891191709844,35,322,34,19.828125,0.33852832164805735
5170461,5725,3006,1.9045242847638058,689,4346,461,19.690079893475367,0.24552232616869774
5444840,27070,15579,1.7375954810963476,2089,18461,956,22.296169938847765,0.2106726393225406
4702466,258,238,1.084033613445378,51,463,45,13.995780590717299,0.25594488974631757
4353431,57,41,1.3902439024390243,21,70,16,20.5609756097561,0.22898011223266
4670439,308,143,2.1538461538461537,36,247,38,14.496503496503497,0.27628983329836426
4447040,950,508,1.8700787401574803,237,699,198,18.614173228346456,0.2184711640651681
5051849,1114,816,1.3651960784313726,191,1166,166,16.65018541409147,0.2843559600840886
4666063,3206,1243,2.579243765084473,406,1515,338,18.626009693053312,0.2553772696842685
5445200,136,108,1.2592592592592593,69,182,63,17.49074074074074,0.24592147197793512
5497514,136,69,1.9710144927536233,36,107,37,15.27536231884058,0.3135993028169169
4271014,696,485,1.4350515463917526,260,822,219,19.785123966942148,0.25849331193335956
5482858,3377,1158,2.9162348877374784,306,1649,226,21.243079584775085,0.3332105502709614
4844973,3997,2139,1.868630201028518,502,2539,403,18.37206020696143,0.2523706272866112
5395417,3826,609,6.282430213464696,197,878,174,21.67105263157895,0.422885043839711
5538983,566,311,1.819935691318328,87,334,83,20.555194805194805,0.32673598873155857
4344321,47,38,1.236842105263158,17,67,16,19.68421052631579,0.2944005334630926
5641194,1441,958,1.5041753653444676,216,1731,198,14.468553459119496,0.27099501286387073
5316120,12008,3116,3.8536585365853657,566,3424,395,22.69141755062681,0.31180582733031453
5208625,493,422,1.1682464454976302,103,499,82,16.618483412322274,0.24091366452351967
4972559,331,216,1.5324074074074074,79,323,73,16.962962962962962,0.2834750082557655
5938695,988,557,1.7737881508078994,128,713,115,20.04488330341113,0.28230108489821615
4705409,1561,880,1.7738636363636364,390,1370,319,20.193181818181817,0.2896630974148784
4575936,553,315,1.7555555555555555,138,413,131,19.025396825396825,0.2636367819906898
5437925,759,473,1.6046511627906976,180,735,164,19.577167019027485,0.3030952136615127
4715173,740,423,1.7494089834515367,148,640,139,17.191943127962084,0.24957079784441236
5716926,483,280,1.725,85,342,88,19.806451612903224,0.3478122710232964
4330833,37341,25006,1.4932816124130208,3242,28376,1617,21.170882766941485,0.2080639003609438
6262173,124,67,1.8507462686567164,15,118,19,16.65671641791045,0.37549878007942633
4168820,85,85,1.0,44,104,44,22.904761904761905,0.2699813837514204
4730485,3895,2634,1.4787395596051633,731,3878,524,21.346915460776845,0.18249980845896285
5586802,3861,1224,3.1544117647058822,450,1621,401,17.421440261865794,0.2620485625999444
6307697,2506,377,6.647214854111406,47,489,38,19.180371352785144,0.3337176096906324
5314140,58,58,1.0,31,96,36,15.39655172413793,0.27376344504541367
6040213,653,565,1.1557522123893806,49,598,57,16.25132743362832,0.23686066446155538
5464157,4022,1774,2.2671927846674182,433,2320,337,20.752821670428894,0.2448108728043272
5938494,248,188,1.3191489361702127,62,393,49,13.73404255319149,0.25956683434666167
5837172,2347,1261,1.8612212529738303,373,1931,317,17.410174880763115,0.29751491099342064
5793611,1721,1253,1.3735035913806863,346,2132,263,17.513189448441246,0.23735346673743746
4276838,108,88,1.2272727272727273,40,141,44,15.034090909090908,0.29163552424008093
4815304,209,185,1.1297297297297297,114,256,112,17.756756756756758,0.23440116041442424
5893774,87,71,1.2253521126760563,33,116,35,14.52112676056338,0.23418855277457457
5294124,345,233,1.48068669527897,80,277,77,21.399141630901287,0.2293030716613799
5755297,2130,945,2.253968253968254,135,1101,116,22.534537725823593,0.32934179835847394
5379914,1076,586,1.8361774744027304,269,780,245,18.414675767918087,0.2558393884297862
5194057,583,518,1.1254826254826256,196,735,180,18.961389961389962,0.25890866336117196
4895940,7,5,1.4,4,9,4,13.0,0.3585892106805529
4529447,816,571,1.4290718038528896,182,916,152,23.919156414762742,0.31711855704677017
5367693,2515,1756,1.432232346241458,237,2473,175,20.584,0.2311388669702156
4696858,93,73,1.273972602739726,20,110,14,15.095890410958905,0.3202822722734944
6266361,2907,595,4.885714285714286,135,593,112,21.220910623946036,0.4857183255078697
5230387,55453,9005,6.158023320377568,1359,9881,836,22.382493604715826,0.36028669241511285
4184635,333,256,1.30078125,141,393,137,18.7109375,0.22172011680587814
5389560,4325,3078,1.4051332033788173,247,3149,214,18.3974609375,0.25302785136796146
5082434,49,46,1.065217391304348,25,58,26,18.282608695652176,0.22095883196713972
4741596,1279,794,1.6108312342569269,207,1233,175,21.682680151706702,0.3438703266567346
6280022,17,15,1.1333333333333333,6,36,4,12.866666666666667,0.27420885247342724
4925492,1625,689,2.358490566037736,233,1049,222,19.838662790697676,0.27145790439729506
5199441,150740,8877,16.98096203672412,985,6848,662,18.653203971119133,0.2675701795901149
4880569,1230,818,1.5036674816625917,212,1387,186,18.465601965601966,0.30423413535988914
6285589,8709,4021,2.165879134543646,278,3350,208,19.545704295704297,0.25428113049391915
5280124,4573,1197,3.8203842940685044,231,1404,188,22.350877192982455,0.29662536729633054
4331970,3468,2765,1.254249547920434,582,4148,411,18.896514161220043,0.2444558945272844
5034131,1016,507,2.0039447731755424,252,683,237,20.28118811881188,0.3150050925442905
5797113,7978,4601,1.7339708758965442,825,5961,541,22.29682055749129,0.19717911735674803
5786031,259,223,1.1614349775784754,88,482,81,18.556561085972852,0.2904956319646255
5417006,51,46,1.108695652173913,35,108,34,19.73913043478261,0.21872474822927923
4776471,2233,849,2.630153121319199,449,1108,392,16.419811320754718,0.28610287446560373
5485391,466,389,1.1979434447300772,124,677,122,18.28020565552699,0.178953719944913
4811209,28119,17024,1.6517269736842106,1373,17450,734,20.6289552766484,0.2279130175760514
4186254,219,166,1.319277108433735,63,282,61,17.367469879518072,0.3391411844726023
5535545,379,188,2.015957446808511,105,236,104,21.03723404255319,0.24166696592133324
4939682,2428,1861,1.3046749059645353,368,2415,255,21.464228079612695,0.23566289703189847
4451491,688,496,1.3870967741935485,167,876,147,19.583838383838383,0.3398753508633046
6158947,186,109,1.7064220183486238,48,174,43,18.34862385321101,0.2563501241847232
4277018,1995,1490,1.3389261744966443,392,2048,312,19.163072776280323,0.22455454751391682
5011774,3288,546,6.021978021978022,160,916,127,21.863720073664826,0.3216104354785321
4816754,9346,3215,2.9069984447900468,646,4320,438,17.940349781386633,0.2522061945032927
5102632,265,227,1.1674008810572687,77,335,74,19.17180616740088,0.2812634941823078
5557082,404,282,1.4326241134751774,69,424,77,17.677304964539008,0.25998118865110054
5432226,211,198,1.0656565656565657,102,397,93,19.31122448979592,0.2764300826795717
4462258,90,85,1.0588235294117647,34,117,38,23.423529411764704,0.2015487273534139
4938908,1136,527,2.155597722960152,210,819,176,18.448275862068964,0.36034282657291583
5852058,11343,2452,4.626019575856444,487,2682,366,20.371323529411764,0.2772815062024997
4922180,6675,1171,5.700256191289496,305,1287,262,19.596925704526047,0.41713063360221464
4466641,948,506,1.8735177865612649,226,814,192,16.244532803180913,0.26207969023331307
5756226,432,376,1.148936170212766,122,670,107,20.466487935656836,0.2848805180164399
4737270,166,148,1.1216216216216217,87,228,83,18.60810810810811,0.21112750493079782
5277071,12,11,1.0909090909090908,10,28,9,15.181818181818182,0.21994399527708688
6070393,2,2,1.0,2,4,2,15.0,0.1915370225906372
5401056,1938,1116,1.7365591397849462,317,2120,288,16.1681654676259,0.2740527979935394
4765511,905,641,1.4118564742589703,224,1019,199,18.096723868954758,0.22214784303124355
4602504,2110,1176,1.7942176870748299,510,1532,426,18.053846153846155,0.24303038775770797
5395803,1610,1020,1.5784313725490196,298,1908,217,17.593719332679097,0.2537929624596738
6284950,127,111,1.1441441441441442,6,60,9,18.954954954954953,0.5868124070129995
4465638,33,31,1.064516129032258,15,70,15,14.838709677419354,0.37300181795250287
5098872,1908,1097,1.7392889699179581,299,1452,261,18.668801463860934,0.2837726854776819
4576386,6469,2436,2.655582922824302,591,3314,451,20.082750102923015,0.31994918132910416
5782102,246,206,1.1941747572815533,85,412,84,15.04368932038835,0.24634656000776384
4915934,6853,2275,3.0123076923076924,509,2489,410,20.650506831203174,0.32629212054480533
6148443,68,39,1.7435897435897436,29,59,28,16.564102564102566,0.32101591260117646
5050247,87,56,1.5535714285714286,24,77,22,17.392857142857142,0.30557632985813865
5286552,4965,2325,2.1354838709677417,522,3381,412,20.97022011221407,0.3122003093894575
6266861,135,92,1.4673913043478262,59,154,51,14.934782608695652,0.24685569187557255
5879292,15303,6222,2.4594985535197686,1055,6915,710,20.936122284794852,0.2066557796740184
4657256,68846,9612,7.162505201831045,931,5216,589,24.058479532163744,0.2922382844474941
5197970,286468,6606,43.364819860732666,603,4582,472,18.042317609585925,0.2522041201422952
5010851,61,47,1.297872340425532,29,63,30,19.46808510638298,0.2741630346682228
6094596,6382,2381,2.6803863922721547,291,1941,229,19.48338241480858,0.2947343849801812
6275463,120,114,1.0526315789473684,29,204,22,13.584070796460177,0.32120090102156
6021209,5235,1458,3.590534979423868,333,2026,267,21.542524005486968,0.2724352451620526
5096345,903,659,1.370257966616085,91,579,95,16.11380880121396,0.24710269211786298
4272417,3008,1359,2.213392200147167,331,1990,290,18.005166051660517,0.32758625311946665
4981453,5521,1259,4.385226370135028,335,1437,265,20.777424483306838,0.4170863739547947
6165874,3310,1667,1.9856028794241152,302,1992,225,18.04501800720288,0.2548375693047135
4729553,6,6,1.0,6,9,6,14.833333333333334,0.22411444736644626
4558414,7002,3960,1.768181818181818,623,5292,548,17.437689969604865,0.27363719515981416
5348402,33,31,1.064516129032258,20,63,20,15.903225806451612,0.29554324845472973
6078742,311,283,1.098939929328622,89,405,80,19.699646643109542,0.19646382388146744
4181144,702,559,1.255813953488372,236,905,202,15.971171171171171,0.2652690771956544
4660682,795,390,2.0384615384615383,120,655,120,14.96401028277635,0.27516388766373856
6254553,15334,3047,5.0324909747292415,429,2845,318,19.04334975369458,0.2895674533989734
4299723,708,558,1.2688172043010753,182,962,146,19.53873873873874,0.27868312271180334
5155028,20,14,1.4285714285714286,5,24,5,16.285714285714285,0.3333279050886631
4137792,2713,2013,1.347739692001987,348,2553,310,14.716633466135459,0.24630923426225698
4271458,37643,11791,3.1925197184293106,2906,13307,1788,20.808843537414965,0.22110428455829587
5429489,119,100,1.19,46,152,49,20.05,0.23914612072105168
5728178,158073,5837,27.081206099023472,629,4624,480,18.00154241645244,0.26216880301316625
4632332,15,15,1.0,11,20,11,15.133333333333333,0.21594884395599365
4853141,27,20,1.35,12,55,12,27.45,0.2358164147094444
5991616,2357,1704,1.3832159624413145,334,2047,225,20.77027027027027,0.24542976256956237
6177656,3,3,1.0,2,7,2,28.333333333333332,0.2694249252478282
4693277,29,27,1.0740740740740742,20,48,20,13.555555555555555,0.24096796276240512
5229370,219,183,1.1967213114754098,94,324,89,22.305555555555557,0.29530310843429064
4713757,1252,1047,1.1957975167144221,277,1474,229,19.56923076923077,0.23903450546801067
4148289,788,681,1.15712187958884,213,1344,184,17.590308370044053,0.2355356395757535
4425504,946,519,1.8227360308285163,197,906,158,18.790697674418606,0.2334366597286396
5832399,344,241,1.4273858921161826,70,388,61,16.510373443983404,0.2722231180817106
5729379,21019,4831,4.3508590353963985,824,5360,583,21.296043090946757,0.2908265373023047
4889938,58,35,1.6571428571428573,12,70,12,22.885714285714286,0.2874357555190037
4436302,1978,1512,1.3082010582010581,458,2571,387,17.09814323607427,0.2594311370997416
4931854,6427,3097,2.075234097513723,572,3889,421,20.45775331822596,0.27678908689266113
5426776,623,482,1.2925311203319503,163,713,138,18.70954356846473,0.21992784397404516
6003381,1141,524,2.177480916030534,174,787,138,19.154580152671755,0.3088736719664882
5307034,681,537,1.2681564245810055,157,808,118,18.467411545623836,0.2562962536195433
5588730,15,14,1.0714285714285714,7,25,7,15.214285714285714,0.25207515954971316
6259105,157,131,1.1984732824427482,53,286,50,18.389312977099237,0.2722095339351399
5077223,18213,6571,2.7717242428854054,381,4371,304,21.131827891364054,0.2784125583410054
5678805,133,91,1.4615384615384615,41,150,43,16.63736263736264,0.24011430841751566
6211554,516,356,1.449438202247191,124,665,96,16.848314606741575,0.23502744151308208
4891810,20905,13139,1.591064769008296,1391,16802,728,21.01229946524064,0.23586797993004996
5575500,2607,1617,1.6122448979591837,366,2788,305,15.846249225046497,0.2616486146115124
4421681,308,229,1.3449781659388647,90,349,84,20.05240174672489,0.31331198193229637
5187685,1021,926,1.1025917926565876,224,1220,165,19.167748917748916,0.2401141656469645
5563203,61,44,1.3863636363636365,22,94,22,16.75,0.3073427244776585
6080683,152,123,1.2357723577235773,51,272,43,21.065040650406505,0.2826635723467916
5502918,41,27,1.5185185185185186,16,58,15,14.777777777777779,0.2852473706007004
6040079,63,61,1.0327868852459017,31,108,29,18.721311475409838,0.20639902932776344
5704859,321,183,1.7540983606557377,63,218,61,20.469945355191257,0.2660001142420501
5312293,1014,667,1.52023988005997,227,821,200,19.855639097744362,0.21990007441858275
6178711,566,283,2.0,138,369,133,18.858156028368793,0.3204129394933634
5220879,7,7,1.0,6,13,6,13.285714285714286,0.30112412784780773
5389975,10411,5643,1.8449406344143187,755,5106,468,21.890795352993745,0.24569309009604057
5626579,75697,11232,6.73940527065527,1381,8351,955,19.56933654790606,0.2631852980700153
6005499,36,36,1.0,15,21,14,21.27777777777778,0.16023874003440142
5590924,20,18,1.1111111111111112,13,18,13,15.333333333333334,0.27155001610517504
4326363,123,102,1.2058823529411764,75,195,75,16.92156862745098,0.24342588559398806
5909375,2,2,1.0,2,8,2,15.5,0.19794411212205887
4949385,29,27,1.0740740740740742,20,60,17,15.037037037037036,0.27570416495717803
5134655,2632,1043,2.523489932885906,201,1264,178,20.209971236816873,0.2364677033280263
4278409,237,186,1.2741935483870968,81,300,79,16.91304347826087,0.24083280025780957
5683322,2540,759,3.346508563899868,184,1084,168,17.239789196310934,0.27672125114985985
4318563,11,11,1.0,7,21,7,20.272727272727273,0.24726226790384812
4621552,569,500,1.138,242,837,207,16.1144578313253,0.21998558687095274
4433315,2560,1615,1.585139318885449,354,1890,272,19.68982630272953,0.22327692167236818
5168832,128,122,1.0491803278688525,70,215,67,19.34426229508197,0.2215594039298594
6330934,181,150,1.2066666666666668,57,164,58,19.476510067114095,0.20013269353966687
5763673,150,97,1.5463917525773196,41,95,40,15.8659793814433,0.3429789292315642
4902922,732,591,1.2385786802030456,218,1038,207,15.504230118443317,0.24782441663326787
5153860,400,352,1.1363636363636365,136,603,103,20.149425287356323,0.23974398189922794
5900062,6222,1622,3.8360049321824907,281,2618,200,18.59407772979642,0.2295668922491404
5754365,2370,1103,2.1486854034451497,246,1713,198,18.43970988213962,0.2671045288977995
5679584,524,210,2.4952380952380953,75,264,74,20.685714285714287,0.29617873232328257
5774493,2063,1406,1.4672830725462305,294,1681,228,22.844729344729345,0.22294633098938008
5853245,407,197,2.065989847715736,33,310,28,20.96954314720812,0.31355041505297515
5399051,2559,893,2.8656215005599104,246,1156,230,17.830146231721034,0.2942704656323321
4574466,105,101,1.0396039603960396,32,180,37,16.574257425742573,0.3033542644409906
4941175,190391,69436,2.7419638228008525,7297,73071,2473,21.926389591615468,0.20241038281753665
5842010,29887,11149,2.6806888510180285,1374,13991,692,21.866882241983294,0.30281615805858986
5420810,3227,2073,1.5566811384466956,447,3378,325,22.3096274794388,0.20693730247698477
6270798,13,7,1.8571428571428572,1,3,2,46.285714285714285,0.36263276693912655
5338560,1043,635,1.6425196850393702,231,1057,198,20.582938388625593,0.3423618687297131
4714397,1,1,1.0,1,1,1,23.0,0.14073023200035095
5305697,304,301,1.0099667774086378,104,502,95,20.78737541528239,0.24443145500692098
5345586,138114,60006,2.3016698330166983,6226,71151,2052,21.896445648176012,0.20585517653204805
4341631,1300,799,1.6270337922403004,310,1283,252,18.669182389937106,0.2461855979765264
4958648,78,64,1.21875,36,104,32,19.03174603174603,0.22706991584541705
5088153,67,64,1.046875,30,107,27,17.84375,0.252192992772629
4472253,1591,262,6.072519083969466,46,276,51,22.958015267175572,0.40420226716348057
5314729,239,214,1.1168224299065421,117,326,107,17.36150234741784,0.2750188024504165
4856136,1108,769,1.4408322496749024,295,1160,262,19.451822916666668,0.23722005176310854
5731642,362,230,1.5739130434782609,63,448,57,17.746724890829693,0.2505145404096796
5409650,1684,941,1.789585547290117,233,1268,230,18.739872068230277,0.31632040941870976
4886628,2,2,1.0,2,2,2,7.5,0.39627285301685333
5154125,1719,272,6.319852941176471,111,374,114,14.783088235294118,0.27504581131405126
4889959,7301,4514,1.6174124944616748,917,6381,641,18.19897732325478,0.2500457968521373
4840301,36,33,1.0909090909090908,18,53,15,14.545454545454545,0.20856044876078764
6202078,5,5,1.0,3,12,2,13.8,0.22572868168354035
4832616,426,365,1.167123287671233,137,708,117,16.26027397260274,0.215311259862053
4312754,3349,2098,1.5962821734985702,816,2958,627,19.55002393489708,0.25052722597038096
5613483,3478,1195,2.910460251046025,462,1302,397,16.41027801179444,0.2967534668396474
5156237,70,61,1.1475409836065573,25,99,29,13.37704918032787,0.26502348269735065
5037383,20993,8083,2.597179265124335,1100,6886,691,19.669889673980414,0.25076922187442674
6030805,19,12,1.5833333333333333,5,16,5,15.916666666666666,0.36403425273142365
4908267,3166,2113,1.4983435873166115,286,1945,230,21.47865275142315,0.20287996306571232
5309441,949,830,1.1433734939759037,198,1307,143,21.530266343825666,0.19892472616967022
4216128,79,53,1.490566037735849,21,104,24,17.0,0.3183610392144964
5092631,101,64,1.578125,42,96,42,19.0,0.24826829190744032
4969302,4015,1544,2.6003886010362693,577,1842,494,18.394411955815464,0.3039997816201825
5012312,84,84,1.0,39,146,31,17.085365853658537,0.21615627235067741
4427255,1541,1160,1.328448275862069,399,1847,328,15.860967184801382,0.2500614773743169
4219297,97,81,1.1975308641975309,33,134,37,16.839506172839506,0.2159104795800042
5943931,568,365,1.5561643835616439,99,582,98,17.49175824175824,0.23165265733087567
5997929,972,468,2.076923076923077,127,649,118,20.599571734475376,0.28847078914627616
6106183,86,77,1.1168831168831168,36,123,34,15.844155844155845,0.1862183625181747
6088171,1315,607,2.1663920922570017,92,562,75,25.927152317880793,0.24757957481053222
4798041,2067,748,2.763368983957219,224,811,195,17.227150537634408,0.32338615311341234
4425567,3046,1896,1.6065400843881856,484,2240,346,20.933932346723044,0.21953120531205886
4339051,477,231,2.064935064935065,97,379,91,16.38095238095238,0.2732003576803632
4748657,765,634,1.2066246056782335,177,710,143,24.160883280757098,0.22600927821610098
4758146,98,81,1.2098765432098766,48,156,44,15.160493827160494,0.2631308359417076
4164462,1403,1128,1.2437943262411348,357,1981,277,17.878895814781835,0.25649903666496426
5867193,46,44,1.0454545454545454,21,86,14,13.568181818181818,0.21377090591451395
5215503,1,1,1.0,1,3,1,13.0,0.2970993220806122
4869475,205,148,1.385135135135135,71,252,68,13.06081081081081,0.26039750441545395
4280751,2627,1911,1.3746729461015175,673,2771,471,21.291951604418728,0.2291284776276788
5361286,64,59,1.0847457627118644,27,81,26,16.661016949152543,0.24348960060160607
6106248,4,4,1.0,3,26,4,22.5,0.2656782940030098
5596095,18,11,1.6363636363636365,4,17,5,23.272727272727273,0.42827210161421037
5012445,6091,3439,1.7711544053503925,381,3185,276,19.432037415960245,0.27541507275383215
4194637,867,551,1.573502722323049,263,871,232,18.907272727272726,0.2568542960839993
4273547,678,522,1.2988505747126438,174,820,168,15.928982725527831,0.22653123636714884
4409344,2108,1033,2.040658276863504,471,1640,402,19.426770126091174,0.2923536308814879
6235910,148,64,2.3125,36,157,28,18.40625,0.30161532935862606
4933662,2269,1440,1.5756944444444445,307,1855,208,21.40880503144654,0.24642507317703777
5025712,111,75,1.48,44,86,46,16.533333333333335,0.27220769058745187
4658077,2698,794,3.397984886649874,165,1060,136,27.13274336283186,0.33222921894624374
4815577,22,19,1.1578947368421053,9,28,12,16.526315789473685,0.21944950250062076
5053776,24,24,1.0,13,57,13,21.083333333333332,0.2677348852157593
4512001,1061,529,2.0056710775047257,172,763,151,19.04933586337761,0.2803998242389555
5762075,866,304,2.848684210526316,87,481,78,19.82838283828383,0.271487439697604
6082021,6,5,1.2,3,11,5,15.4,0.3509417076905568
4765112,342,145,2.3586206896551722,68,189,62,17.895833333333332,0.36122477593782704
