,id,lineage,similarity,hops,combination,inventor_sim
7996,7810026,7219309,0.268292635679245,3,6,0.6233856664192613
7997,8677022,7219309,0.154890775680542,3,6,0.6372149362001688
7998,9703457,7219309,0.17508864402770996,3,15,0.7817061798295565
7999,7961987,7219309,0.26828646659851074,3,21,0.7312892974648406
8000,8838645,7219309,0.17786362767219546,3,6,0.633029500854552
8001,8832150,7219309,0.2297775149345398,3,21,0.741666346448733
8002,9792385,7219309,0.1914363354444504,3,3,0.33277542946537814
8003,9454772,7219309,0.07159018516540527,3,10,0.5978449628634344
8004,8359019,7219309,0.17428606748580933,3,10,0.5978449628634344
8005,8532634,7219309,0.21490755677223208,3,10,0.5978449628634344
8006,8351933,7219309,0.16780252754688266,3,10,0.5978449628634344
8007,8532633,7219309,0.21318376064300534,3,10,0.5978449628634344
8008,8209344,7219309,0.1913314163684845,3,15,0.6440887673579245
8009,8364540,7219309,0.12831860780715942,3,6,0.5584820985883939
8010,8590013,7219309,0.10523053258657457,3,3,0.33277542946537814
8011,9129303,7219309,0.07214867323637009,3,3,0.33277542946537814
8012,8532633,7219309,0.21318376064300534,3,10,0.5978449628634344
8013,8615719,7219309,0.14720579981803894,3,10,0.5978449628634344
8014,9195993,7219309,0.12224813550710678,3,10,0.5978449628634344
8015,9946806,7219309,0.18101781606674194,3,15,0.7817061798295565
8016,10102545,7219309,0.18135645985603333,3,15,0.7537291324968904
8017,8554192,7219309,0.21567441523075104,3,10,0.5978449628634344
8018,7752209,7219309,0.2155151218175888,3,10,0.5978449628634344
8019,8135574,7219309,0.268614262342453,3,3,0.33277542946537814
8020,8131271,7219309,0.19943074882030487,3,15,0.6440887673579245
8021,8774777,7219309,0.19315463304519653,3,10,0.5978449628634344
8022,8050675,7219309,0.23156727850437164,3,10,0.5978449628634344
8023,8626736,7219309,0.13936194777488708,3,10,0.5978449628634344
8024,9229911,7219309,0.15148286521434784,3,10,0.66036498792351
8025,9355072,7219309,0.2040778547525406,3,3,0.33277542946537814
8026,7966557,7219309,0.304202139377594,3,15,0.6991104630582751
8027,8423673,7219309,0.1564607322216034,3,6,0.6372149362001688
8028,9390436,7219309,0.08965000510215759,3,10,0.5978449628634344
8029,9754287,7219309,0.0990721508860588,3,10,0.5978449628634344
8030,8082512,7219309,0.1564202606678009,3,21,0.7959961224856114
8031,7769764,7219309,0.21029412746429446,3,10,0.5978449628634344
8032,8180332,7219309,0.2386258542537689,3,10,0.5978449628634344
8033,8972853,7219309,0.2311401963233948,3,3,0.33277542946537814
8034,8571999,7219309,0.06982927024364471,3,3,0.33277542946537814
8035,7769498,7219309,0.020644728094339367,3,6,0.6256107958460285
8036,7860871,7219309,0.1988261640071869,3,10,0.5978449628634344
8037,7425953,6188385,0.23262526094913485,2,28,0.6601775559717468
8038,7187353,6188385,0.2786095142364502,2,21,0.7361050774742249
8039,8633886,7187353,0.4621167182922363,3,6,0.9867699259019869
8040,7573448,7187353,0.7569699287414551,3,6,0.9867699259019869
8041,10157560,7187353,0.2559315860271454,3,10,0.7129153946230513
8042,7791679,7187353,0.3915899693965912,3,10,0.9881784634664308
8043,8436799,7187353,0.4790732264518738,3,3,0.9867699259019869
8044,8144094,7187353,0.5007080435752869,3,15,0.9858852518974243
8045,7397455,7187353,0.5720732808113098,3,15,0.9865787304413404
8046,8749539,7187353,0.1266043186187744,3,10,0.6849948176887598
8047,9715861,7187353,0.2902840077877045,3,45,0.8142162287826804
8048,7710388,7187353,0.3219340443611145,3,6,0.6572728091743117
8049,7755652,7187353,0.5201348066329956,3,6,0.9850504013081692
8050,9001167,7187353,0.4601815342903137,3,6,0.9867699259019869
8051,8035599,7187353,0.5692393183708191,3,6,0.9867699259019869
8052,6958757,6188385,0.2367615103721619,2,15,0.9686288141396858
8053,7760804,6958757,0.3329765796661377,3,3,0.5903645411071824
8054,8531486,6958757,0.1215529441833496,3,3,0.6858192335846067
8055,8509569,6958757,0.19066980481147766,3,3,0.572963402712077
8056,8018465,6958757,0.19542634487152102,3,6,0.7110574953068368
8057,9215402,6958757,0.16129398345947266,3,28,0.8523469050182612
8058,8737825,6958757,0.16051313281059265,3,28,0.8523469050182612
8059,8217964,6958757,0.15088990330696106,3,3,0.6858192335846067
8060,8223845,6958757,0.2772781252861023,3,1,0.0
8061,7657687,6958757,0.11116502434015274,3,3,0.5761142818007784
8062,8804849,6958757,0.2574802041053772,3,1,0.0
8063,8823747,6958757,0.3038249909877777,3,1,0.0
8064,7746351,6958757,0.4183435142040253,3,1,1.0
8065,7528840,6958757,0.2643730044364929,3,6,0.7110574953068368
8066,7689058,6188385,0.2903926372528076,2,21,0.7402913161919652
8067,9355601,7689058,0.5650297999382019,3,3,0.9987188603512213
8068,9053557,7689058,0.16992884874343872,3,10,0.7917890893212263
8069,9110200,7689058,0.21952158212661746,3,6,0.7330867917229963
8070,7724164,6188385,0.1616889089345932,2,36,0.7391157154800327
8071,10187639,7724164,0.1060323640704155,3,36,0.7315146204417182
8072,7573448,6188385,0.25919920206069946,2,21,0.7361050774742249
8073,9361846,7573448,0.2337223142385483,3,10,0.7198846613141481
8074,9715861,7573448,0.2751907408237457,3,45,0.8142162287826804
8075,7755649,6188385,0.2831259369850159,2,55,0.7041583971625931
8076,10229622,7755649,0.04107730835676193,3,36,0.7119738074926185
8077,9984608,7755649,0.06486809253692627,3,105,0.7079872012178097
8078,8159511,7755649,0.6816182732582092,3,66,0.9979207163828274
8079,7965305,7755649,0.35729730129241943,3,28,0.7836805195996333
8080,7006095,6188385,0.3007968068122864,2,21,0.7798728917787456
8081,7505040,7006095,0.2777528464794159,3,10,0.7347135367924695
8082,8269776,7006095,0.353762149810791,3,6,0.9993323191094644
8083,9311896,7006095,0.25667065382003784,3,15,0.7588327699750549
8084,7190367,6188385,0.2380407154560089,2,21,0.7798728917787456
8085,8994750,7190367,0.16345423460006714,3,3,0.3329994928880656
8086,7646387,7190367,0.2981035113334656,3,6,0.6599887508049176
8087,7719536,7190367,0.3285916745662689,3,6,0.6602610162040484
8088,7593011,7190367,0.21477273106575007,3,3,0.3329994928880656
8089,7425960,7190367,0.26802951097488403,3,6,0.6599887508049176
8090,9275498,7190367,0.15309318900108335,3,6,0.6258913614093583
8091,7580039,7190367,0.2636114954948425,3,6,0.6602610162040484
8092,7598955,7190367,0.28741180896759033,3,6,0.6602610162040484
8093,9336624,7190367,0.3480250537395477,3,10,0.9988341460292295
8094,9330495,7190367,0.18441879749298096,3,6,0.6258913614093583
8095,9292950,7190367,0.21486057341098785,3,3,0.3329994928880656
8096,7639258,7190367,0.2911267280578613,3,6,0.6602610162040484
8097,9619853,7190367,0.1851605772972107,3,6,0.6258913614093583
8098,7567221,6188385,0.08022831380367279,2,15,0.7803510346204443
8099,7880688,7567221,0.701602578163147,3,1,1.0
8100,7973739,7567221,0.7421867847442627,3,1,1.0
8101,7911487,6188385,0.2694160640239716,2,55,0.7042685089733912
8102,10127888,7911487,0.18071109056472776,3,28,0.8277590533862795
8103,7209105,6188385,0.2561371624469757,2,15,0.8086916031492388
8104,9001167,7209105,0.3825122117996216,3,3,0.9869124761597243
8105,8144094,7209105,0.36550915241241455,3,10,0.9885710940917845
8106,7791679,7209105,0.29311060905456543,3,6,0.9902199946842276
8107,7397455,7209105,0.4356950521469116,3,10,0.9891853113431809
8108,10482804,7209105,0.2307930886745453,3,21,0.8885957624549186
8109,9715861,7209105,0.20992770791053766,3,36,0.8870477645779146
8110,8035599,7209105,0.4359327554702759,3,3,0.9869124761597243
8111,7573448,7209105,0.5353278517723083,3,3,0.9869124761597243
8112,8633886,7209105,0.388288140296936,3,3,0.9869124761597243
8113,8090210,7209105,0.20570752024650574,3,6,0.7114868374894646
8114,8390643,7209105,0.14971961081027985,3,3,0.702136523220056
8115,8390643,7209105,0.14971961081027985,3,3,0.702136523220056
8116,7995848,7209105,0.162754088640213,3,15,0.8377224255530054
8117,9741280,7209105,0.2279973328113556,3,21,0.8885957624549186
8118,8436799,7209105,0.3814106583595276,3,1,0.9814982123239326
8119,7567370,7209105,0.2956256568431854,3,3,0.6166135673905839
8120,7646430,6188385,0.22284092009067533,2,36,0.698452498890733
8121,9063870,7646430,0.21071814000606534,3,15,0.6445431919104962
8122,7822799,7646430,0.3194333612918854,3,21,0.6216405570239492
8123,7836117,7646430,0.3854232728481293,3,36,0.6359007213904112
8124,8650236,7646430,0.2458837330341339,3,10,0.590072699563833
8125,8862650,7646430,0.23552653193473816,3,10,0.7367329495487068
8126,7949699,7646430,0.325891375541687,3,15,0.823638692393752
8127,8266199,7646430,0.2757050395011902,3,36,0.635105612130991
8128,9348795,7646430,0.2117171287536621,3,10,0.7367329495487068
8129,7814137,7646430,0.2994813919067383,3,10,0.7428301306717982
8130,9600278,7646430,0.19106468558311465,3,10,0.7367329495487068
8131,8266198,7646430,0.3003339171409607,3,28,0.6231788670037837
8132,8396914,7646430,0.10517901182174684,3,10,0.7367329495487068
8133,9395953,7646430,0.18020513653755188,3,15,0.6445431919104962
8134,8704847,7646430,0.3606686294078827,3,21,0.9899524385203933
8135,9098332,7646430,0.1713554859161377,3,10,0.7367329495487068
8136,7865541,7646430,0.2324515581130981,3,10,0.7367329495487068
8137,8386553,7646430,0.19811393320560453,3,15,0.6445431919104962
8138,9207909,7646430,0.14003673195838928,3,10,0.7367329495487068
8139,8589463,7646430,0.24898524582386014,3,10,0.7367329495487068
8140,8484265,7646430,0.1108672022819519,3,10,0.7367329495487068
8141,8645449,7646430,0.20612207055091855,3,10,0.7367329495487068
8142,8577951,7646430,0.16872161626815796,3,10,0.7367329495487068
8143,8601044,7646430,0.2145247757434845,3,10,0.7367329495487068
8144,9684488,7646430,0.13389569520950315,3,10,0.7367329495487068
8145,8645451,7646430,0.20691341161727905,3,10,0.7367329495487068
8146,8543634,7646430,0.2924800515174866,3,21,0.6642694821609022
8147,8041759,7646430,0.3559170961380005,3,36,0.6357273785516608
8148,8468192,7646430,0.2283969670534134,3,10,0.7367329495487068
