,id,lineage,similarity,hops,intra_sim
1902,7177991,6826778,0.0965745896100998,3.0,0.9992242927109339
1903,7180511,6674436,0.12304453551769255,2.0,1.0
1904,7180531,6278434,0.2820246815681457,2.0,0.9991809676935747
1905,7180531,6278434,0.2820246815681457,3.0,0.9991809676935747
1906,7180531,6282327,0.20729698240756989,2.0,0.9991809676935747
1907,7184066,6236390,0.20981064438819885,2.0,0.988784040959027
1908,7184066,6801220,0.3247455358505249,3.0,0.988784040959027
1909,7184066,6239783,0.33133211731910706,2.0,0.988784040959027
1910,7184066,6681053,0.21344339847564694,2.0,0.988784040959027
1911,7184066,6396505,0.29552480578422546,2.0,0.988784040959027
1912,7184066,6278434,0.3616526126861572,2.0,0.988784040959027
1913,7184066,6188385,0.36714053153991705,2.0,0.988784040959027
1914,7184066,6278434,0.3616526126861572,3.0,0.988784040959027
1915,7184066,6674436,0.2897036671638489,2.0,0.988784040959027
1916,7184066,6243070,0.2866149544715881,2.0,0.988784040959027
1917,7184066,6393145,0.36689162254333496,2.0,0.988784040959027
1918,7184066,6219025,0.3303180932998657,2.0,0.988784040959027
1919,7184066,6225973,0.3549234867095947,2.0,0.988784040959027
1920,7184378,6826778,0.18516871333122253,3.0,0.9983724748275128
1921,7187353,6236390,0.2002733051776886,2.0,0.9977002008552496
1922,7187353,6239783,0.3350684940814972,2.0,0.9977002008552496
1923,7187353,6396505,0.2868384122848511,2.0,0.9977002008552496
1924,7187353,6278434,0.3280516862869263,2.0,0.9977002008552496
1925,7187353,6188385,0.2786095142364502,2.0,0.9977002008552496
1926,7187353,6278434,0.3280516862869263,3.0,0.9977002008552496
1927,7187353,6674436,0.23600706458091736,2.0,0.9977002008552496
1928,7187353,6243070,0.3242331147193909,2.0,0.9977002008552496
1929,7187353,6393145,0.24363867938518524,2.0,0.9977002008552496
1930,7187353,6624828,0.2318260371685028,2.0,0.9977002008552496
1931,7187353,6219025,0.3099361062049866,2.0,0.9977002008552496
1932,7187353,6225973,0.31571370363235474,2.0,0.9977002008552496
1933,7190367,6188385,0.2380407154560089,2.0,0.9990502793445445
1934,7190380,6239783,0.23396167159080505,2.0,0.9922687149473423
1935,7190380,6393145,0.1775437593460083,2.0,0.9922687149473423
1936,7191282,6404975,0.3922921419143677,3.0,0.9986343875653723
1937,7192353,5014982,0.2555132210254669,3.0,1.0
