root,combination,inventor,assignee,location
6093090,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4272417,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4272417,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4272417,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4260134,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4260134,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4260134,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5959975,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5959975,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5959975,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5785900,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5785900,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5785900,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4800813,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4800813,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4800813,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6230319,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6230319,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6230319,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5345586,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5345586,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5345586,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5222709,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5222709,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5222709,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5409081,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5409081,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5409081,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6277436,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6277436,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6277436,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5011774,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5011774,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5011774,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5134655,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5134655,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5134655,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4661568,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4661568,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4661568,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6046020,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6046020,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6046020,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4759877,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4759877,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4759877,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4989252,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4989252,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4989252,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4856136,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4856136,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4856136,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5194057,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5194057,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5194057,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4893005,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4893005,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4893005,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4264270,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4264270,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4264270,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5073231,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5073231,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5073231,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4436302,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4436302,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4436302,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4194637,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4194637,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4194637,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5683533,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5683533,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5683533,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5249361,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5249361,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5249361,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4378964,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4378964,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4378964,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5450070,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5450070,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5450070,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4286809,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4286809,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4286809,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5509467,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5509467,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5509467,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5200220,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5200220,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5200220,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6148443,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6148443,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6148443,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5503325,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5503325,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5503325,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4145506,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4145506,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4145506,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5050724,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5050724,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5050724,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5757286,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5757286,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5757286,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4303208,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4303208,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4303208,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5482858,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5482858,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5482858,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5075308,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5075308,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5075308,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5407091,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5407091,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5407091,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4381044,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4381044,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4381044,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5837172,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5837172,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5837172,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5560696,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5560696,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5560696,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4714873,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4714873,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4714873,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5280124,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5280124,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5280124,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4567421,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4567421,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4567421,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5912959,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5912959,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5912959,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4870527,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4870527,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4870527,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5300610,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5300610,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5300610,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5747075,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5747075,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5747075,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6275463,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6275463,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6275463,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4968842,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4968842,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4968842,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5024143,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5024143,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5024143,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5876112,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5876112,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5876112,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4168087,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4168087,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4168087,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6113692,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6113692,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6113692,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4403613,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4403613,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4403613,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5755297,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5755297,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5755297,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6259105,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6259105,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6259105,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4219297,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4219297,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4219297,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4178338,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4178338,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4178338,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4317607,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4317607,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4317607,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5644713,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5644713,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5644713,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5786031,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5786031,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5786031,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4280751,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4280751,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4280751,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4848049,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4848049,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4848049,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4772273,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4772273,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4772273,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5011892,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5011892,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5011892,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5097908,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5097908,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5097908,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5722549,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5722549,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5722549,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4958648,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4958648,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4958648,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4342201,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4342201,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4342201,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5808571,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5808571,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5808571,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4557243,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4557243,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4557243,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5882304,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5882304,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5882304,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4295106,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4295106,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4295106,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5142979,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5142979,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5142979,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5286340,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5286340,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5286340,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4331970,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4331970,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4331970,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4534727,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4534727,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4534727,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4815304,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4815304,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4815304,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5341641,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5341641,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5341641,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4811209,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4811209,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4811209,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5677517,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
